geom,document_bbls,certificate_doc_id,pluto20v1_geom_match,crfn,document_date,recorded_datetime,modified_date,reel_yr,reel_nbr,reel_pg
"MULTIPOLYGON(((-74.0055399388262 40.7159546240386,-74.0056904789189 40.7157614005215,-74.0056240668293 40.7157312411947,-74.0056667878914 40.7156803197483,-74.0057323608185 40.7157100999776,-74.0058684971448 40.7155353671148,-74.0064750355562 40.7158119020061,-74.0063272004111 40.7160016612361,-74.0061466035596 40.7159188393894,-74.0061280656269 40.7159103386607,-74.0061088443087 40.7159349965524,-74.0060068922751 40.715888533789,-74.0058462338235 40.7160947435879,-74.0055399388262 40.7159546240386)),((-74.0059666340983 40.7161498207186,-74.0061466035596 40.7159188393894,-74.0063272004111 40.7160016612361,-74.0061473544228 40.7162324933539,-74.0059666340983 40.7161498207186)),((-74.0058462338235 40.7160947435879,-74.0060068922751 40.715888533789,-74.0061088443087 40.7159349965524,-74.0061280656269 40.7159103386607,-74.0061466035596 40.7159188393894,-74.0059666340983 40.7161498207186,-74.0058462338235 40.7160947435879)))",1001510001;1001510020;1001510022,2013051500339001,all,2013000201853,2013-03-15 00:00:00+00,2013-05-16 00:00:00+00,2013-05-16 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.969899814373 40.7658789021772,-73.9701247355277 40.7659737441616,-73.9701589406126 40.7659263135789,-73.9702147431938 40.7659498437783,-73.97021559224 40.7659502023984,-73.9700370266873 40.7661977460451,-73.9699804199492 40.7661737932147,-73.9697556903093 40.7660787006616,-73.969899814373 40.7658789021772)))",1013770058;1013770059,2013051601751001,partial,2013000235263,2013-04-05 00:00:00+00,2013-06-14 00:00:00+00,2013-06-14 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9537890488073 40.6917508283074,-73.9542321504171 40.6916970016055,-73.9542362839885 40.6917177933966,-73.9541520898633 40.6917277771936,-73.9541628811898 40.6917820563205,-73.954165551611 40.6917954903387,-73.953806936024 40.6918407967521,-73.9538037245239 40.6918246483618,-73.9537929334816 40.6917703710026,-73.9537890488073 40.6917508283074)))",3017630055;3017630057;3017630056,2013052000755001,partial,2013000211073,2013-05-13 00:00:00+00,2013-05-28 00:00:00+00,2013-05-28 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9653293490669 40.6799500370257,-73.9654024793636 40.679749577511,-73.9655070574634 40.6797715247285,-73.9654210431575 40.6800073049167,-73.9653220896307 40.6800118722624,-73.9653065310698 40.6800125906853,-73.9653293490669 40.6799500370257)),((-73.9652522124869 40.6799338360155,-73.9653253382608 40.6797333873541,-73.9654024793636 40.679749577511,-73.9653293490669 40.6799500370257,-73.9652522124869 40.6799338360155)))",3011300048;3011300047,2013052100158002,all,2013000213028,2013-05-14 00:00:00+00,2013-05-29 00:00:00+00,2013-05-29 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9550287385741 40.6961485536196,-73.9553934704187 40.6961057248968,-73.9554056869253 40.6961668807433,-73.955040954754 40.6962097095044,-73.9550287385741 40.6961485536196)),((-73.955040954754 40.6962097095044,-73.9554056869253 40.6961668807433,-73.955420321997 40.6962401476188,-73.9550555906175 40.6962829764263,-73.955040954754 40.6962097095044)),((-73.9550696156988 40.6963531885684,-73.9554343474535 40.6963103597169,-73.9554486547688 40.696381984826,-73.9550839226315 40.6964248137225,-73.9550696156988 40.6963531885684)),((-73.9550555906175 40.6962829764263,-73.955420321997 40.6962401476188,-73.9554343474535 40.6963103597169,-73.9550696156988 40.6963531885684,-73.9550555906175 40.6962829764263)),((-73.9550164894039 40.6960872266226,-73.9553812197383 40.6960443970374,-73.9553934704187 40.6961057248968,-73.9550287385741 40.6961485536196,-73.9550164894039 40.6960872266226)))",3017350057;3017350058;3017350060;3017350059;3017350056,2013052101456001,all,2013000286051,2013-01-22 00:00:00+00,2013-07-19 00:00:00+00,2013-07-19 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9927832765388 40.7444895011233,-73.992934677544 40.744280474091,-73.9930935236313 40.7443469195081,-73.9929414326978 40.7445559358988,-73.9927832765388 40.7444895011233)),((-73.9929414326978 40.7445559358988,-73.9930935236313 40.7443469195081,-73.9931232309636 40.7443060932125,-73.9931997273586 40.744338091857,-73.993017853505 40.7445880382166,-73.9929414326978 40.7445559358988)),((-73.993017853505 40.7445880382166,-73.9931997273586 40.744338091857,-73.9932824017037 40.7443726743648,-73.9932485095808 40.7444192501911,-73.9931004463576 40.7446227325116,-73.993017853505 40.7445880382166)),((-73.9934067311823 40.7444854339914,-73.9936179950677 40.7441974161231,-73.99369208103 40.7442285363135,-73.9934859545769 40.7445185726425,-73.9934067311823 40.7444854339914)),((-73.9932485095808 40.7444192501911,-73.9932824017037 40.7443726743648,-73.9934585947519 40.7441304581076,-73.9936179950677 40.7441974161231,-73.9934067311823 40.7444854339914,-73.9932485095808 40.7444192501911)),((-73.9925130527374 40.7443759876137,-73.9926687066182 40.7441620777561,-73.9927010402015 40.7441756513466,-73.9927378551358 40.744125045196,-73.992975317221 40.7442247955456,-73.992934677544 40.744280474091,-73.9927832765388 40.7444895011233,-73.9925130527374 40.7443759876137)))",1008000053;1008000055;1008000056;1008000022;1008000023;1008000049,2013052101674001,all,2013000241542,2013-05-17 00:00:00+00,2013-06-19 00:00:00+00,2013-06-19 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9934067311823 40.7444854339914,-73.9936179950677 40.7441974161231,-73.99369208103 40.7442285363135,-73.9934859545769 40.7445185726425,-73.9934067311823 40.7444854339914)),((-73.9929414326978 40.7445559358988,-73.9930935236313 40.7443469195081,-73.9931232309636 40.7443060932125,-73.9931997273586 40.744338091857,-73.993017853505 40.7445880382166,-73.9929414326978 40.7445559358988)),((-73.9927832765388 40.7444895011233,-73.992934677544 40.744280474091,-73.9930935236313 40.7443469195081,-73.9929414326978 40.7445559358988,-73.9927832765388 40.7444895011233)),((-73.9934859545769 40.7445185726425,-73.99369208103 40.7442285363135,-73.9937681691317 40.7442604976377,-73.9935621163295 40.7445504305473,-73.9934859545769 40.7445185726425)),((-73.9925130527374 40.7443759876137,-73.9926687066182 40.7441620777561,-73.9927010402015 40.7441756513466,-73.9927378551358 40.744125045196,-73.992975317221 40.7442247955456,-73.992934677544 40.744280474091,-73.9927832765388 40.7444895011233,-73.9925130527374 40.7443759876137)),((-73.993017853505 40.7445880382166,-73.9931997273586 40.744338091857,-73.9932824017037 40.7443726743648,-73.9932485095808 40.7444192501911,-73.9931004463576 40.7446227325116,-73.993017853505 40.7445880382166)),((-73.9932485095808 40.7444192501911,-73.9932824017037 40.7443726743648,-73.9934585947519 40.7441304581076,-73.9936179950677 40.7441974161231,-73.9934067311823 40.7444854339914,-73.9932485095808 40.7444192501911)))",1008000022;1008000055;1008000053;1008000021;1008000049;1008000056;1008000023,2013052101674005,all,2013000241546,2013-05-17 00:00:00+00,2013-06-19 00:00:00+00,2013-06-19 00:00:00+00,0,0,0
,1007000048;1007000047;1007000049,2013052200386001,none,2013000212116,2013-03-11 00:00:00+00,2013-05-28 00:00:00+00,2013-05-28 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8008580646499 40.694008935925,-73.800831551799 40.6939746326495,-73.8010703121086 40.6940476487285,-73.8012586294704 40.6941052378388,-73.8009955092552 40.6943272536083,-73.800932198799 40.694164184208,-73.8009006417142 40.6940829049592,-73.8008580646499 40.694008935925)))",4100900021;4100900023,2013052200695003,partial,2013000216450,2013-05-01 00:00:00+00,2013-05-31 00:00:00+00,2013-05-31 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8331519659587 40.708235987243,-73.8332907867778 40.7082060752261,-73.8334296039178 40.7081761648375,-73.8335320316039 40.7084513061866,-73.8335146976068 40.7084551001924,-73.833393376152 40.7084816527805,-73.8332994160751 40.7085022159351,-73.8332547158404 40.7085119992004,-73.8331519659587 40.708235987243)),((-73.8331519659587 40.708235987243,-73.8332907867778 40.7082060752261,-73.8334296039178 40.7081761648375,-73.8335320316039 40.7084513061866,-73.8335146976068 40.7084551001924,-73.833393376152 40.7084816527805,-73.8332994160751 40.7085022159351,-73.8332547158404 40.7085119992004,-73.8331519659587 40.708235987243)))",4033260031;4033260031,2013052300418001,all,2013000218840,2013-05-22 00:00:00+00,2013-06-03 00:00:00+00,2013-06-03 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8450682037029 40.8778603391725,-73.8451820908789 40.8780553658434,-73.8450336208417 40.8781045691835,-73.8449477750603 40.8779575112523,-73.8450682037029 40.8778603391725)),((-73.8450682037029 40.8778603391725,-73.8453369916638 40.877646278948,-73.8454745388655 40.8778818221099,-73.8453100277683 40.8779363622343,-73.8453474916945 40.8780005182268,-73.8451820908789 40.8780553658434,-73.8450682037029 40.8778603391725)),((-73.8450336208417 40.8781045691835,-73.8451820908789 40.8780553658434,-73.8453474916945 40.8780005182268,-73.8453524961083 40.8780090876788,-73.8453849297037 40.8780646264457,-73.8454171317346 40.8781197722796,-73.8454246602439 40.8781326638522,-73.8451104388399 40.8782362327851,-73.8450336208417 40.8781045691835)))",2047240026;2047240028;2047240024,2013052301222001,all,2013000221467,2013-05-16 00:00:00+00,2013-06-04 00:00:00+00,2013-06-04 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.923110310641 40.693335216802,-73.9231646551076 40.6932797796831,-73.9232724933128 40.6931697692928,-73.9234818113956 40.6932883234399,-73.9235703667699 40.6933384787341,-73.9235283674043 40.6933812360169,-73.9234853517011 40.6934250245965,-73.9234623809909 40.6934484064557,-73.9234483922183 40.6934626468722,-73.9234079633307 40.6935038013412,-73.923110310641 40.693335216802)))",3032950024;3032950025,2013052800126002,partial,2013000220184,2013-05-23 00:00:00+00,2013-06-04 00:00:00+00,2013-06-04 00:00:00+00,0,0,0
,1014970049;1014970048,2013052801458001,none,2013000220555,2013-05-14 00:00:00+00,2013-06-04 00:00:00+00,2013-06-04 00:00:00+00,0,0,0
,3010290065;3010290066,2013060301078001,none,2013000230916,2013-05-10 00:00:00+00,2013-06-11 00:00:00+00,2013-06-11 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8884209315643 40.8335215408568,-73.8884957739366 40.833396631744,-73.8888264073035 40.8335104123987,-73.888751467077 40.83363528741,-73.8884209315643 40.8335215408568)),((-73.8884957739366 40.833396631744,-73.8887764273659 40.8329282221118,-73.8891074321302 40.8330421302002,-73.8888264073035 40.8335104123987,-73.8884957739366 40.833396631744)))",2029880017;2029880016,2013060400780001,all,2013000228853,2013-05-14 00:00:00+00,2013-06-10 00:00:00+00,2013-06-10 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8200438386894 40.6116977701647,-73.8200313061678 40.6116753779466,-73.8200433849888 40.6116775860296,-73.8201050039254 40.6116870785424,-73.8201084745619 40.6116874730001,-73.8200483615548 40.6117058486343,-73.8200438386894 40.6116977701647)),((-73.8195508161747 40.6117811745301,-73.8199895135732 40.611652540075,-73.8199918779283 40.6116582864137,-73.8199966209971 40.611665769084,-73.8200033336701 40.6116702633006,-73.8200313061678 40.6116753779466,-73.8200438386894 40.6116977701647,-73.819576346123 40.6118348488631,-73.8195508161747 40.6117811745301)),((-73.8195209601712 40.6117135352901,-73.8199879852148 40.6115707728828,-73.8199874914616 40.6116219776559,-73.819987452303 40.6116364994305,-73.8199885380146 40.6116501683704,-73.8199895135732 40.611652540075,-73.8195508161747 40.6117811745301,-73.819535178708 40.6117464339129,-73.8195209601712 40.6117135352901)))",4153060008;4153060009;4153060008,2013060400806001,all,2013000264490,2013-05-23 00:00:00+00,2013-07-03 00:00:00+00,2013-07-03 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9576945171589 40.7769177247973,-73.9578209684596 40.7767448026311,-73.9578780405289 40.7767688921388,-73.9579392386223 40.7767947210941,-73.957996606452 40.776716267728,-73.9580475488019 40.7767377695745,-73.9580736464657 40.7767487850148,-73.9578898253801 40.7770001598958,-73.9578127839808 40.7769676424869,-73.9577515869619 40.7769418134656,-73.9576945171589 40.7769177247973)))",1015100057;1015100059;1015100058,2013060501383001,partial,2013000288858,2013-05-29 00:00:00+00,2013-07-23 00:00:00+00,2013-07-23 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9458551131379 40.7219275221938,-73.9459362153534 40.7219198240268,-73.9459533899644 40.7219352803333,-73.9459952928252 40.7221986405324,-73.945899692289 40.7222077151122,-73.9458551131379 40.7219275221938)),((-73.9459533899644 40.7219352803333,-73.9461800468497 40.7221392564871,-73.9461824488525 40.7221430865768,-73.9461836674558 40.7221481218957,-73.9461843706506 40.7221552893806,-73.9461839499391 40.722160342844,-73.9461823739623 40.7221654723107,-73.9461785449103 40.72217142379,-73.9461734025659 40.7221767361938,-73.9461690774913 40.7221798661442,-73.9461644681068 40.7221818316026,-73.9461599257964 40.7221828164371,-73.946150162466 40.7221839402097,-73.9459952928252 40.7221986405324,-73.9459533899644 40.7219352803333)))",3027010022;3027010020,2013060600234002,all,2013000234296,2013-06-06 00:00:00+00,2013-06-13 00:00:00+00,2013-06-13 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9506314519843 40.7873615269352,-73.9508151225129 40.7871123341524,-73.9508957361279 40.7871463003105,-73.9509735901753 40.7871791044921,-73.951153124729 40.7869355150245,-73.9512320848836 40.7869687850606,-73.9513103060522 40.7870017440572,-73.9511307730805 40.7872453328671,-73.9509471057359 40.7874945261488,-73.9508688817978 40.7874615678077,-73.9507899224251 40.7874282975258,-73.9506314519843 40.7873615269352)))",1016250007;1016250065;1016250066;1016250008;1016250063,2013060600555001,partial,2013000237310,2013-05-15 00:00:00+00,2013-06-17 00:00:00+00,2013-06-17 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9420096101058 40.6494827541312,-73.9420222834295 40.6495970155131,-73.9418241449758 40.6496092246357,-73.9418179889185 40.6495532921645,-73.9418113683686 40.6494931216209,-73.9420096101058 40.6494827541312)),((-73.9420096101058 40.6494827541312,-73.9421749924094 40.6494741050811,-73.9421813005274 40.6495309039081,-73.942187514824 40.649586832787,-73.9420222834295 40.6495970155131,-73.9420096101058 40.6494827541312)))",3048910034;3048910035,2013061101150001,all,2013000251282,2013-06-07 00:00:00+00,2013-06-26 00:00:00+00,2013-06-26 00:00:00+00,0,0,0
,4027340060;4027340063;4027340062,2013061101357001,none,2013000241414,2013-06-10 00:00:00+00,2013-06-18 00:00:00+00,2013-06-18 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9871009075757 40.7400253476391,-73.9872854755869 40.739772989295,-73.9873671088709 40.7398072859937,-73.9875263909142 40.7398741993395,-73.9873418247198 40.7401265544642,-73.9871825398902 40.7400596435668,-73.9871009075757 40.7400253476391)),((-73.987576687262 40.7402252170985,-73.9874902481622 40.7401889055938,-73.9874190593316 40.7401590000985,-73.9873418247198 40.7401265544642,-73.9875263909142 40.7398741993395,-73.9878320699008 40.740002610158,-73.9876475056923 40.7402549666686,-73.987576687262 40.7402252170985)),((-73.9872356750029 40.7404097342593,-73.9874190593316 40.7401590000985,-73.9874902481622 40.7401889055938,-73.9873069173095 40.7404395696332,-73.9872356750029 40.7404097342593)))",1008510034;1008510032;1008510028;1008510049,2013061201469015,partial,2013000295156,2013-06-07 00:00:00+00,2013-07-26 00:00:00+00,2013-07-26 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.9872356750029 40.7404097342593,-73.9874190593316 40.7401590000985,-73.9874902481622 40.7401889055938,-73.9873069173095 40.7404395696332,-73.9872356750029 40.7404097342593)),((-73.9871009075757 40.7400253476391,-73.9872854755869 40.739772989295,-73.9873671088709 40.7398072859937,-73.9875263909142 40.7398741993395,-73.9873418247198 40.7401265544642,-73.9871825398902 40.7400596435668,-73.9871009075757 40.7400253476391)),((-73.9879736967603 40.7403919926538,-73.9879151248983 40.7403673891682,-73.9880996884046 40.7401150322327,-73.9882078772826 40.7401604802547,-73.9880233128764 40.7404128364614,-73.9879736967603 40.7403919926538)),((-73.987576687262 40.7402252170985,-73.9874902481622 40.7401889055938,-73.9874190593316 40.7401590000985,-73.9873418247198 40.7401265544642,-73.9875263909142 40.7398741993395,-73.9878320699008 40.740002610158,-73.9876475056923 40.7402549666686,-73.987576687262 40.7402252170985)))",1008510049;1008510032;1008510022;1008510028;1008510034;1008511503;1008511509;1008511801;1008511505;1008511506;1008511507;1008511510;1008511802;1008511501;1008511502;1008511508;1008511511;1008511504,2013061201469029,partial,2013000295170,2013-06-07 00:00:00+00,2013-07-26 00:00:00+00,2013-07-26 00:00:00+00,0,0,0
,3024150032;3024150037;3024150036,2013061701640002,none,2013000256444,2013-06-12 00:00:00+00,2013-06-28 00:00:00+00,2013-06-28 00:00:00+00,0,0,0
,3055831011;3055831016;3055831001;3055831006,2013061800646001,none,2013000249743,2013-06-17 00:00:00+00,2013-06-25 00:00:00+00,2013-06-25 00:00:00+00,0,0,0
,3005150080;3005150075,2013061800669001,none,2013000256795,2013-04-22 00:00:00+00,2013-06-28 00:00:00+00,2013-06-28 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.8625212470826 40.764716038811,-73.8627554637096 40.7645955477131,-73.8628997293093 40.7647455365212,-73.8627087214405 40.7648437991104,-73.8626923990881 40.7648268294506,-73.8626569749039 40.7648450530726,-73.8625212470826 40.764716038811)),((-73.8626569749039 40.7648450530726,-73.8626923990881 40.7648268294506,-73.8627087214405 40.7648437991104,-73.8628997293093 40.7647455365212,-73.8629653108129 40.7648137197476,-73.8627435144475 40.7649278207734,-73.8626569749039 40.7648450530726)),((-73.8624249622532 40.7646245180997,-73.8626647037291 40.7645011854843,-73.8627554637096 40.7645955477131,-73.8625212470826 40.764716038811,-73.8625205165726 40.7647153463514,-73.8624249622532 40.7646245180997)))",4016570083;4016570081;4016570086,2013061901642001,all,2013000258197,2013-06-18 00:00:00+00,2013-07-01 00:00:00+00,2013-07-01 00:00:00+00,0,0,0
"MULTIPOLYGON(((-73.915640541968 40.674620347237,-73.9155822142932 40.6746171616565,-73.9155722797377 40.6746166185602,-73.915510297574 40.674613232148,-73.9155000023 40.6746126698698,-73.9154423369442 40.6746095189244,-73.9154324035725 40.6746089767174,-73.9153771970239 40.6746059608228,-73.9154061025162 40.674301153125,-73.9154712421392 40.6743047121108,-73.9155392036428 40.6743084253184,-73.9156111200362 40.6743123539084,-73.9156878499448 40.6743165462299,-73.9156608995307 40.67462145989,-73.915640541968 40.674620347237)))",3014470067;3014470068;3014470069;3014470070,2013062000324001,partial,2013000252749,2013-06-17 00:00:00+00,2013-06-27 00:00:00+00,2013-06-27 00:00:00+00,0,0,0
